name,sport,nationality,continent,year,event,feat,genre,image_name,info
Võ Trần Trường An,Natation,Vietnam,Asie,1996,50m nage libre,Participation,Feminin,natation-1996.jpg,Première nageuse vietnamienne à participer
Alena Popchanka,Natation,Biélorussie,Europe,1996;2004,50m nage libre;100m nage libre;4x100m nage libre;100m papillon,Participation,Feminin,Alena_Popchanka.JPG,Première nageuse biélorusse à participer - Première nageuse biélorusse en finale sur le 100m nage libre et papillon
Inga Borodich,Natation,Biélorussie,Europe,1996,200m nage libre;4x100m nage libre,Participation,Feminin,natation-1996.jpg,Première nageuse biélorusse à participer
Marina Zarma,Natation,Chypre,Europe,1996,400m nage libre,Participation,Feminin,natation-1996.jpg,Première nageuse chypriote à participer
Gabrijela Ujčić,Natation,Croatie,Europe,1996,50m nage libre;100m papillon,Participation,Feminin,Gabrijela-Ujcic.jpeg,Première nageuse croate à participer
Antonia Machaira,Natation,Gréce,Europe,1996,50m nage libre;Relai 4x100m medley,Participation,Feminin,Antonia-Machaira.jpg,Première nageuse grecque à participer
Gyöngyvér Lakos,Natation,Hongrie,Europe,1996,50m nage libre,Participation,Feminin,Gyongyver-Lakos.jpeg,Première nageuse hongroise à participer
Agnese Ozoliņa,Natation,Lettonie,Europe,1996;2000,50m nage libre;100m nage libre,Participation,Feminin,Agnese-Ozolina.jpeg,Première nageuse letonne à participer
Dita Želvienė,Natation,Lituanie,Europe,1996,100m nage libre;100m papillon,Participation,Feminin,Dita-Zelviene.jpg,Première nageuse lituanienne à participer
Laura Petrutytė,Natation,Lituanie,Europe,1996,50m nage libre;200m nage libre,Participation,Feminin,Laura-Petrutyte.jpeg,Première nageuse lituanienne à participer
Mirjana Boševska,Natation,Macédoine du Nord,Europe,1996,400m nage libre;800m nage libre;400m medley,Participation,Feminin,Mirjana-Bosevska.jpeg,Première nageuse macédonienne à participer
Gail Rizzo,Natation,Malte,Europe,1996,50m nage libre;100m nage libre;100m dos,Participation,Feminin,Gail-Rizzo.jpg,Première nageuse maltaise à participer
Vibeke Johansen,Natation,Norvège,Europe,1996,50m nage libre,Participation,Feminin,Vibeke-Johansen.jpg,Première nageuse norvégienne à participer
Kirsten Vlieghuis,Natation,Pays-Bas,Europe,1996,800m nage libre,Médaille,Feminin,Kirsten-Vlieghuis.jpeg,Première nageuse hollandaise en bronze
Tatyana Litovchenko,Natation,Russie,Europe,1996,200m nage libre,Participation,Feminin,Tatyana-Litovchenko.jpeg,Première nageuse russe à participer
Nadezhda Chemezova,Natation,Russie,Europe,1996;2000,200 nage libre;400m nage libre,Participation,Feminin,Nadezhda-chemezova.jpg,Première nageuse russe à participer - Première nageuse russe en finale
Metka Sparavec,Natation,Slovénie,Europe,1996,50m nage libre;100m nage libre,Participation,Feminin,Metka-Sparavec.jpeg,Première nageuse slovéne à participer
Linda Olofsson,Natation,Suéde,Europe,1996,50m nage libre,Participation,Feminin,Linda-Olofsson.jpeg,Première nageuse suédoise en finale 
Duška Radan,Natation,Yougoslavie,Europe,1996,50m nage libre;100m nage libre,Participation,Feminin,natation-1996.jpg,Première nageuse yougoslave à participer
Aissatou Barry,Natation,Guinée,Afrique,2000,50m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse guinéenne à participer
Paula Barila Bolopa,Natation,Guinée Equatorial,Afrique,2000,50m nage libre,Participation,Feminin,Paula-Barila-Bolopa.jpg,Première nageuse équato-guinéenne à participer
Supra Singhal,Natation,Ouganda,Afrique,2000,100m nage libre,Participation,Feminin,Supra-Singhal.jpg,Première nageuse ougandaise à participer
Zeïna Sahelí,Natation,Sénégal,Afrique,2000,100m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse sénégalaise à participer
Mandy Leach,Natation,Zimbabwe,Afrique,2000,200m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse zimbabwéenne à participer
Francilla Agar,Natation,République Dominicaine,Amérique du Sud,2000,50m nage libre,Participation,Feminin,Francilla-Agar.jpg,Première nageuse dominicaine à participer
Janelle Atkinson,Natation,Jamaïque,Amérique du Sud,2000,400m nage libre;800m nage libre,Participation,Feminin,Janelle-Atkinson.jpeg,Première nageuse jamacaïne à participer - Première nageuse jamacaïne en finale du 400m nage libre
Angela Chuck,Natation,Jamaïque,Amérique du Sud,2000,50m nage libre,Participation,Feminin,Angela-Chuck.jpeg,Première nageuse jamacaïne à participer
Talía Barrios,Natation,Pérou,Amérique du Sud,2000,50m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse péruvienne à participer
Teran Matthews,Natation,Saint-Vincent et Grenadine,Amérique du Sud,2000,50m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse vincentaise à participer
Sherri Henry,Natation,Sainte-Lucie,Amérique du Sud,2000,50m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse de lucienne à participer
Yuliana Mikheeva,Natation,Arménie,Asie,2000,50m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse arménienne à participer
Alisa Khaleyeva,Natation,Azerbaïjan,Asie,2000,50m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse azerbaïjanaise à participer
Fatema Hameed Gerashi,Natation,Bahreïn,Asie,2000,50m nage libre,Participation,Feminin,Fatema-Hameed-Gerashi.jpeg,Première nageuse du bahreïnienne à participer
Hem Raksmey,Natation,Cambodge,Asie,1996;2000,50m nage libre;100m brasse,Participation,Feminin,Hem-Raksmey.jpeg,Première nageuse cambodgienne à participer
Nisha Millet,Natation,Inde,Asie,2000,200m nage libre,Participation,Feminin,Nisha-Millet.jpeg,Première nageuse indienne à participer
Noor Haki,Natation,Irak,Asie,2000,50m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse irakienne à participer
Sumika Minamoto,Natation,Japon,Asie,2000,50m nage libre;Relai 4x100m medley,Participation;Médaille,Feminin,Sumika-Minamoto.jpg,Première nageuse japonaise en finale - Première nageuse japonaise en bronze sur le relai
Sachiko Yamada,Natation,Japon,Asie,2000,200m nage libre,Participation,Feminin,Sachiko-Yamada.jpg,Première nageuse japonaise en finale
Nataliya Korabelnikova,Natation,Kirghizistan,Asie,2000,200m nage libre;4x200m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse kyrgyze à participer
Anna Korshikova,Natation,Kirghizistan,Asie,2000,400m nage libre;4x200m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse kyrgyze à participer
Yekaterina Tochenaya,Natation,Kirghizistan,Asie,2000,50m nage libre;4x200m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse kyrgyze à participer
Fariha Fathimath,Natation,Maldives,Asie,2000,50m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse maldivienne à participer
Sanjaajamtsyn Altantuyaa,Natation,Mongolie,Asie,2000,100m nage libre,Participation,Feminin,Sanjaajamtsyn-Altantuyaa.jpeg,Première nageuse mongole à participer
Moe Thu Aung,Natation,Myanmar,Asie,2000,50m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse myanmaroise à participer
Saida Iskandarova,Natation,Ouzbékistan,Asie,2000;2004,50m nage libre;200m dos,Participation,Feminin,Saida_Iskandarova.jpg,Première nageuse ouzbek à participer
Samar Nassar,Natation,Palestine;Jordanie,Asie,2000,50m nage libre,Participation,Feminin,Samar-Nassar.jpeg,Première nageuse palestienne à participer - Première nageuse jordanienne à participer
Theekshana Ratnasekera,Natation,Sri Lanka,Asie,2000,50m nage libre,Participation,Feminin,Theekshana-Ratnasekera.jpeg,Première nageuse sri lankaise à participer
Marella Mamoun,Natation,Syrie,Asie,2000,200m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse syrienne à participer
Katerina Izmailova,Natation,Tajikistan,Asie,2000;2008,100m nage libre;50m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse tadjik à participer
Judith Draxler,Natation,Autriche,Europe,2000,50m nage libre,Participation,Feminin,Judith_Draxler_Nacht_des_Sports_2008.jpg,Première nageuse autrichienne à participer
Tine Bossuyt,Natation,Belgique,Europe,2000,50m nage libre,Participation,Feminin,Tine-Bossuyt.jpg,Première nageuse belge à participer
Natalia Hadjiloizou,Natation,Biélorussie,Europe,1996;2000,200m nage libre;400m nage libre;4x100m nage libre;100m papillon,Participation,Feminin,Natalia-Hadjiloizou.jpg,Première nageuse biélorusse à participer - Première nageuse biélorusse en finale sur le 200m nage libre
Petra Banović,Natation,Croatie,Europe,2000,200m nage libre;200m dos,Participation,Feminin,Petra-Banovic.jpeg,Première nageuse croate à participer
Elina Partõka,Natation,Estonie,Europe,2000,50m nage libre;100m nage libre;200m nage libre,Participation,Feminin,Elina-Partoka.png,Première nageuse estonienne à participer 
Chantal Gibney,Natation,Irlande,Europe,2000,50m nage libre,Participation,Feminin,Chantal-Gibney.jpeg,Première nageuse irlandaise à participer
Lara Heinz,Natation,Luxembourg,Europe,2000,50m nage libre;100m nage libre,Participation,Feminin,Lara-Heinz.png,Première nageuse luxembourgeoise à participer
Vesna Stojanovska,Natation,Macédoine du Nord,Europe,2000,200m nage libre;400m nage libre;800m nage libre,Participation,Feminin,Vesna-Stojanovska.jpeg,Première nageuse macédonienne à participer
Maria Tregubova,Natation,Moldavie,Europe,2000,50m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse moldave à participer
Irina Ufimtseva,Natation,Russie,Europe,2000,800m nage libre,Participation,Feminin,Irina-Ufimtseva.jpeg,Première nageuse russe à participer
Therese Alshammar,Natation,Suéde,Europe,2000,50m nage libre;100m nage libre,Médaille,Feminin,Therese_Alshammar_2013-01-08_001.jpg,Première nageuse suédoise en argent
Flavia Rigamonti,Natation,Suisse,Europe,2000;2004,800m nage libre;4x200m nage libre,Participation,Feminin,Flavia-Rigamonti.jpg,Première nageuse suissesse à participer - Première nageuse suissesse en finale sur le 800m nage libre
Yana Klochkova,Natation,Ukraine,Europe,2000,800m nage libre;200m medley;400m medley,Médaille;Titre,Feminin,800px-Yana_Klochkova_2010_001.jpg,Première nageuse ukrainienne en argent sur le 800m nage libre - Première nageuse ukrainienne titrée sur les medley
Olena Lapunova,Natation,Ukraine,Europe,1996;2000,400m nage libre;4x200m nage libre;4x100m nage libre;200m medley,Participation,Feminin,natation-2000.jpeg,Première nageuse ukrainienne à participer
Olga Mukomol,Natation,Ukraine,Europe,2000,50m nage libre;100m nage libre;4x100m nage libre,Participation,Feminin,natation-2000.jpeg,Première nageuse ukrainienne à participer
Roshendra Vrolijk,Natation,Aruba,Océanie,2000,50m nage libre,Participation,Feminin,Roshendra-Vrolijk.jpeg,Première nageuse arubane à participer
Nicole Hayes,Natation,Palaos,Océanie,2000,100m nage libre,Participation,Feminin,Nicole-Hayes.jpeg,Première palaune à participer aux Jeux
Gloria Koussihouede,Natation,Bénin,Afrique,2004;2008,100m nage libre;50m nage libre,Participation,Feminin,Gloria-Koussihouede.jpeg,Première nageuse béninoise à participer
Larissa Inangorore,Natation,Burundi,Afrique,2004,100m nage libre,Participation,Feminin,Larissa-Inangorore.jpeg,Première nageuse burundaise à participer
Éliane Droubry,Natation,Côte d'Ivoire,Afrique,2004,50m nage libre,Participation,Feminin,Eliane_droubry.jpg,Première nageuse ivorienne à participer
Eva Donde,Natation,Kenya,Afrique,2004,50m nage libre,Participation,Feminin,natation-2004.jpg,Première nageuse kényanne à participer
Amira Edrahi,Natation,Lybie,Afrique,2004,50m nage libre,Participation,Feminin,natation-2004.jpg,Première nageuse lybienne à participer
Han Choi,Natation,Malawi,Afrique,2004,50m nage libre,Participation,Feminin,natation-2004.jpg,Première nageuse malawati à participer
Khadija Ciss,Natation,Sénégal,Afrique,2004,200m nage libre;800m nage libre,Participation,Feminin,natation-2004.jpg,Première nageuse sénégalaise à participer
Jakie Wellman,Natation,Zambie,Afrique,2004,50m nage libre,Participation,Feminin,natation-2004.jpg,Première nageuse zambienne à participer
Christal Clashing,Natation,Antigua et Barbuda,Amérique du Sud,2004,50m nage libre,Participation,Feminin,Christal-Clashing-Single-Profile-1.jpg,Première nageuse barbudienne à participer
Nikia Deveaux,Natation,Bahamas,Amérique du Sud,2004,50m nage libre,Participation,Feminin,Nikia-Deveaux.jpg,première nageuse du bahamienne à participer
Flávia Delaroli,Natation,Brésil,Amérique du Sud,2004,50m nage libre,Participation,Feminin,Flavia-Delaroli.jpeg,Première nageuse brésilienne en finale
Melanie Slowing,Natation,Guatemala,Amérique du Sud,2004,50m nage libre,Participation,Feminin,Melanie-Slowing.jpeg,Première nageuse guatemaltéque à participer
Heather Roffey,Natation,Iles Caïmans,Amérique du Sud,2004,800m nage libre;200m papillon,Participation,Feminin,Heather-Roffey.jpeg,Première nageuse caïmanaise à participer
Geraldine Arce,Natation,Nicaragua,Amérique du Sud,2004,50m nage libre,Participation,Feminin,Geraldine-Arce.jpg,Première nageuse nicaraguayne à participer
Doli Akhter,Natation,Bangladesh,Asie,2000;2004,50m nage libre;100m brasse,Participation,Feminin,Doli-Akhter.jpg,Première nageuse bangladaise à participer
Shikha Tandon,Natation,Inde,Asie,2004,100m nage libre,Participation,Feminin,Shikha-Tandon.jpg,Première nageuse indienne à participer
Anna Gostomelsky,Natation,Israël,Asie,2004,50m nage libre;100m dos,Participation,Feminin,Anna-Gostomelsky.jpeg,Première nageuse israélienne à participer
Ai Shibata,Natation,Japon,Asie,2004,800m nage libre,Titre,Feminin,Ai-Shibata.jpg,Première nageuse japonaise titrée
Vilayphone Vongphachanh,Natation,Laos,Asie,2004,50m nage libre,Participation,Feminin,Vilayphone-Vongphachanh.jpeg,Première nageuse laotienne à participer
Irina Shlemova,Natation,Ouzbékistan,Asie,2004,100m nage libre,Participation,Feminin,Irina-Shlemova.jpeg,Première nageuse ouzbék à participer
Rubab Raza,Natation,Pakistan,Asie,2004,50m nage libre,Participation,Feminin,Rubab-Raza.jpeg,Première nageuse pakistanaise à participer
Sade Daal,Natation,Suriname,Asie,2004,50m nage libre,Participation,Feminin,natation-2004.jpg,Première nageuse du surinamaise à participer
Özlem Yasemin Taşkın,Natation,Turquie,Asie,2004,400m nage libre,Participation,Feminin,Ozlem-Yasemin-Taskın.jpg,Première nageuse turque à participer
Rovena Marku,Natation,Albanie,Europe,2004,50m nage libre,Participation,Feminin,Rovena-Marku.jpeg,Première nageuse albanaise à participer
Carolina Cerqueda,Natation,Andorre,Europe,2004,100m nage libre,Participation,Feminin,Carolina-Cerqueda.jpg,Première nageuse d'andorrane à participer
Anita Galić,Natation,Croatie,Europe,2004,400m nage libre;800m nage libre,Participation,Feminin,Anita-Galic.jpeg,Première nageuse croate à participer
Erika Villaécija,Natation,Espagne,Europe,2004,800m nage libre;4x200m nage libre,Participation,Feminin,Erika-Villaecija.jpeg,Première nageuse espagnole en finale
Jelena Petrova,Natation,Estonie,Europe,2004,800m nage libre,Participation,Feminin,natation-2004.jpg,Première nageuse estonienne à participer 
Solenne Figuès,Natation,France,Europe,2000;2004,200m nage libre;4x200m nage libre,Médaille,Feminin,Solenne-Figues.jpg,Première nageuse française en finale sur le relai - Première nageuse française en bronze sur le 200m nage libre
Laure Manaudou,Natation,France,Europe,2004,400m nage libre;800m nage libre,Médaille;Titre,Feminin,Laure_Manaudou_dsc03675.jpg,Première nageuse française titrée sur le 200m nage libre - Première nageuse française en argent sur le 800m nage libre
Malia Metella,Natation,France,Europe,2004,50m nage libre,Médaille,Feminin,Malia-Metella.jpeg,Première nageuse française en argent
Nery Mantey Niangkouara,Natation,Gréce,Europe,2004,100m nage libre;4x100m nage libre,Participation,Feminin,Nery_Mantey_Niangkouara2010.jpg,Première nageuse grecque à participer - Première nageuse grecque en finale sur le 100m nage libre
Federica Pellegrini,Natation,Italie,Europe,2004;2008,200m nage libre;400m nage libre,Participation;Médaille;Titre,Feminin,800px-Federica_Pellegrini_e_Luca_Marin_(cropped).jpg,Première nageuse italienne en finale sur le 400m nage libre - Première nageuse italienne en argent sur le 200m nage libre - Première nageuse italienne titrée sur le 200m nage libre
Nicoleta Coica,Natation,Moldavie,Europe,2004,100m nage libre,Participation,Feminin,natation-2004.jpg,Première nageuse moldave à participer
Paulina Barzycka,Natation,Pologne,Europe,2004;2008,100m nage libre;200m nage libre;4x200m nage libre,Participation,Feminin,Paulina-Barzycka.jpeg,Première nageuse polonaise à participer - Première nageuse polonaise finale sur le 200m nage libre
Otylia Jędrzejczak,Natation,Pologne,Europe,2000;2004,400m nage libre;Relai 4x100m medley;100m papillon;200m papillon,Participation;Médaille;Titre,Feminin,Otylia_Jedrzejczak_2014.jpg,Première nageuse polonaise à participer - Première nageuse polonaise en argent sur le 400m nage libre et sur le 100m papillon - Première nageuse polonaise titrée sur le 200m papillon
Camelia Potec,Natation,Roumanie,Europe,2004,200m nage libre;400m nage libre,Participation;Titre,Feminin,Camelia_Potec.jpg,Première nageuse roumaine en finale - Première nageuse roumaine titrée sur le 200m nage libre
Simona Păduraru,Natation,Roumanie,Europe,2004,800m nage libre,Participation,Feminin,Simona-Paduraru.jpeg,Première nageuse roumaine en finale
Miroslava Najdanovski,Natation,Serbie-Monténégro;Serbie,Europe,2004,50m nage libre;100m nage libre,Participation,Feminin,Miroslava-Najdanovski.jpeg,Seule nageuse serbe-monténégroise à participer - Première nageuse serbe à participer
Anja Čarman,Natation,Slovénie,Europe,2004,800m nage libre;4x200m nage libre,Participation,Feminin,Anja-Carman.jpeg,Première nageuse slovéne à participer
Libby Trickett,Natation,Australie,Océanie,2004,50m nage libre,Médaille,Feminin,Libby-Trickett.jpg,Première nageuse australienne en bronze
Tracy Ann Route,Natation,Micronésie,Océanie,2000;2004,50m nage libre;100m papillon,Participation,Feminin,natation-2004.jpg,Première nageuse micronésienne à participer
Evelyn Otto,Natation,Palaos,Océanie,2004,50m nage libre,Participation,Feminin,Evelyn-Otto.jpeg,Première nageuse du palaune à participer
Samantha Paxinos,Natation,Botswana,Afrique,2008,50m nage libre,Participation,Feminin,Samantha-Paxinos.jpeg,Première nageuse du botswanienne à participer
Elisabeth Nikiema,Natation,Burkina Faso,Afrique,2008,50m nage libre,Participation,Feminin,Elisabeth-Nikiema.jpeg,Première nageuse burkinabé à participer
Elsie Uwamahoro,Natation,Burundi,Afrique,2008,50m nage libre,Participation,Feminin,Elsie-Uwamahoro.jpeg,Première nageuse burundaise à participer
Antoinette Guedia Mouafo,Natation,Cameroun,Afrique,2008,50m nage libre,Participation,Feminin,Antoinette-Guedia-Mouafo.jpg,Première nageuse camerounaise à participer
Mariama Souley Bana,Natation,Niger,Afrique,2008,50m nage libre,Participation,Feminin,Mariama-Souley-Bana.jpeg,Première nageuse du niger à perticiper
Olivia Aya Nakitanda,Natation,Ouganda,Afrique,2008,50m nage libre,Participation,Feminin,Olivia-Aya-Nakitanda.jpeg,Première nageuse ougandaise à participer
Pamela Girimbabazi,Natation,Rwanda,Afrique,2000;2008,50m nage libre;100m brasse,Participation,Feminin,Pamela-Girimbabazi.jpeg,Première nageuse rwandaise à participer
Shrone Austin,Natation,Seychelles,Afrique,2008,400m nage libre,Participation,Feminin,Shrone-Austin.jpeg,Première nageuse des seychellesoise à participer
Senele Dlamini,Natation,Swaziland,Afrique,2008,50m nage libre,Participation,Feminin,Senele-Dlamini.jpeg,Première nageuse du swatinienne à participer
Bayan Jumah,Natation,Syrie,Afrique,2008;2012,50m nage libre;100m nage libre,Participation,Feminin,1024px-Bayan_Jumah.jpg,Première nageuse syrienne à participer
Magdalena Moshi,Natation,Tanzanie,Afrique,2008;2012,50m nage libre;100m nage libre,Participation,Feminin,Magdalena-Moshi.jpeg,Première nageuse tanzanienne à participer
Arianna Vanderpool-Wallace,Natation,Bahamas,Amérique du Sud,2008;2012,50m nage libre;100m nage libre,Participation,Feminin,Vanderpool-Wallace_Arianna_TB2_7881.jpg,Première nageuse bahamienne à participer - Première nageuse bahamienne en finale sur le 50m nage libre
Heysi Villarreal,Natation,Cuba,Amérique du Sud,2008,200m nage libre,Participation,Feminin,Heysi-Villarreal.jpeg,Première nageuse cubaine à participer
Yanel Pinto,Natation,Vénézuela,Amérique du Sud,2008,400m nage libre,Participation,Feminin,Yanel-pinto-dff9410b-27a4-466d-aee5-32f613de53e-resize-750.jpg,Première nageuse vénézuelienne à participer
Arlene Semeco,Natation,Vénézuela,Amérique du Sud,2008,50m nage libre,Participation,Feminin,Arlene-Semeco.jpeg,Première nageuse vénézuelienne à participer
Li Xuanxu,Natation,Chine,Asie,2008,800m nage libre,Participation,Feminin,Li-Xuanxu.jpeg,Première nageuse chinoise en finale
Stephanie Au,Natation,Hong Kong,Asie,2008;2021,800m nage libre;4x200m nage libre,Participation,Feminin,Stephanie-Au.jpg,Première nageuse hongkongaise à participer
Dashtserengiin Saintsetseg,Natation,Mongolie,Asie,2008,50m nage libre,Participation,Feminin,Dashtserengiin-Saintsetseg.jpeg,Première nageuse mongole à participer
Olga Hachatryan,Natation,Turkménistan,Asie,2008,50m nage libre,Participation,Feminin,Olga-Hachatryan.jpeg,Première nageuse turkmène à participer
Jördis Steinegger,Natation,Autriche,Europe,2008,800m nage libre,Participation,Feminin,Jordis-Steinegger.jpg,Première nageuse autrichienne à participer
Aliaksandra Herasimenia,Natation,Biélorussie,Europe,2008;2012,50m nage libre;100m nage libre,Participation;Médaille,Feminin,AlexandraHerasimenia-0092.jpg,Première nageuse biélorusse en finale - Première nageuse biélorusse en argent
Lotte Friis,Natation,Danemark,Europe,2008,800m nage libre;4x200m nage libre,Participation;Médaille,Feminin,LotteFriis2011.jpg,Première nageuse danoise à participer - Première nageuse danoise en bronze sur le 800m nage libre
Hanna-Maria Seppälä,Natation,Finlande,Europe,2008,100m nage libre,Participation,Feminin,Hanna-Maria_Seppala_from_Finland_at_2008_EC.jpg,Première nageuse finlandaise en finale
Alessia Filippi,Natation,Italie,Europe,2008,800m nage libre,Participation,Feminin,Alessia_Filippi.jpg,Première nageuse italienne en argent
Christine Mailliet,Natation,Luxembourg,Europe,2008,200m nage libre,Participation,Feminin,Christine-Mailliet.jpeg,Première nageuse luxembourgeoise à participer
Elena Popovska,Natation,Macédoine du Nord,Europe,2008,100m nage libre,Participation,Feminin,Elena-Popovska.jpeg,Première nageuse macédoinienne à participer
Agata Korc,Natation,Pologne,Europe,2008,50m nage libre,Participation,Feminin,Agata-Korc.jpg,Première nageuse polonaise à participer
Karolina Szczepaniak,Natation,Pologne,Europe,2008,800m nage libre;2x400m nage libre,Participation,Feminin,Karolina_Szczepaniak.jpg,Première nageuse polonaise à participer
Rebecca Adlington,Natation,Royaume-Uni,Europe,2008,800m nage libre;400m nage libre,Titre,Feminin,800px-Becky_Adlington2012_Olympic_Parade.jpg,Premièrne nageuse britannique titrée
Elena Sokolova,Natation,Russie,Europe,2008,800m nage libre;400m nage libre,Participation,Feminin,Elena-Sokolova.jpeg,Première nageuse russe en finale
Milica Ostojić,Natation,Serbie,Europe,2008,200m nage libre,Participation,Feminin,Milica-Ostojic.jpg,Première nageuse serbe à participer
Sara Isaković,Natation,Slovénie,Europe,2004;2008,200m nage libre;4x200m nage libre;100m papillon,Médaille,Feminin,"Sara_Isakovic_(2007_Summer_Universiade,_Bangkok).jpg",Première nageuse slovéne en argent
Julianne Kirchner,Natation,Iles Marschall,Océanie,2008,50m nage libre,Participation,Feminin,Julianne-Kirchner.jpeg,Première nageuse marschallaise à participer
Anna-Liza Mopio-Jane,Natation,Papouasie Nouvelle-Guinée,Océanie,2008,50m nage libre,Participation,Feminin,Anna-Liza-Mopio-Jane.jpg,Première nageuse de papouasienne à participer
Virginia Farmer,Natation,Samoas Américaines,Océanie,2008,50m nage libre,Participation,Feminin,Virginia-Farmer.jpeg,Première nageuse américano-samoaise à participer
Yanet Seyoum,Natation,Ethiopie,Afrique,2012,50m nage libre,Participation,Feminin,Yanet-Seyoum.jpg,Première nageuse éthiopienne à participer
Masempe Theko,Natation,Lesotho,Afrique,2012,50m nage libre,Participation,Feminin,Masempe-Theko.jpeg,Première nageuse du lesothienne à participer
Aurélie Fanchette,Natation,Seychelles,Afrique,2012,100m nage libre,Participation,Feminin,Aurelie-Fanchette.jpg,Première nageuse seychelloise à participer
Mhasin Fadlalla,Natation,Soudan,Afrique,2012,50m nage libre,Participation,Feminin,natation-2012.jpg,Première nageuse soudanaise à participer
Adzo Kpossi,Natation,Togo,Afrique,2012,50m nage libre,Participation,Feminin,Adzo-Kpossi.jpeg,Première nageuse togolaise à participer
Jade Howard,Natation,Zambie,Afrique,2012,100m nage libre,Participation,Feminin,Jade-Howard.png,Première nageuse zambienne à participer
Samantha Arévalo,Natation,Equateur,Amérique du Sud,2012,800m nage libre,Participation,Feminin,1024px-Samantha_Arevalo.jpg,Prmeière nageuse équatorienne à participer
Britany van Lange,Natation,Guyana,Amérique du Sud,2012,100m nage libre,Participation,Feminin,Britany-van-Lange.jpeg,Première nageuse guyanaise à participer
Karen Riveros,Natation,Paraguay,Amérique du Sud,2012,100m nage libre,Participation,Feminin,Karen-Riveros.jpeg,Première nageuse paraguayenne à participer
Ayouba Ali Sihame,Natation,Comores,Asie,2012,100m nage libre,Participation,Feminin,Ayouba-Ali-Sihame.jpeg,Première nageuse comorienne à participer
Faye Sultan,Natation,Koweït,Asie,2012,50m nage libre,Participation,Feminin,Faye-Sultan.jpeg,Première nageuse koweïtienne à participer
Katya Bachrouche,Natation,Liban,Asie,2012,800m nage libre,Participation,Feminin,Katya-Bachrouche.jpg,Première nageuse libanaise à participer
Shreya Dhital,Natation,Népal,Asie,2012,100m nage libre,Participation,Feminin,Shreya_Dhital.jpg,Première nageuse népalaise à participer
Nada Arkaji,Natation,Qatar,Asie,2012;2016,50m nage libre;100m papillon,Participation,Feminin,Nada_Mohammad_Wafa_Arakji.jpg,Première nageuse quatari à participer
Reshika Udugampola,Natation,Sri Lanka,Asie,2012,100m nage libre,Participation,Feminin,Reshika-Udugampola.jpg,Première nageuse sri lankaise à participer
Jennet Saryýewa,Natation,Turkménistan,Asie,2012,400m nage libre,Participation,Feminin,Jennet-Saryyewa.jpeg,Première nageuse turkmène à participer
Mireia Belmonte,Natation,Espagne,Europe,2012;2016;2021,800m nage libre;1500m nage libre;200m papillon;400m medley,Médaille;Titre,Feminin,Mireia_Belmonte_(ESP)_2018.jpg,Première nageuse espagnole à participer - Première nageuse espagnole en bronze du 400m medley - Première nageuse espagnole en argent sur le 800m nage libre et le 200m papillon - Première nageuse espagnole titrée sur le 200m papillon
Julia Hassler,Natation,Liechtenstein,Europe,2012;2021,400m nage libre;800m nage libre;1500m nage libre,Participation,Feminin,Julia_Hassler_(cropped).jpg,Première nageuse liechtensteinoise à participer
Clelia Tini,Natation,Saint-Marin,Europe,2012,100m nage libre,Participation,Feminin,Clelia-Tini.jpeg,Première nageuse saint-marinaise à participer
Mojca Sagmeister,Natation,Slovénie,Europe,2012,400m nage libre,Participation,Feminin,Mojca-Sagmeister.jpg,Première nageuse slovéne à participer
Daniella van den Berg,Natation,Aruba,Océanie,2012,800m nage libre,Participation,Feminin,daniella-van-den-berg.png,Première nageuse arubane à participer
Celeste Brown,Natation,Iles Cook,Océanie,2012,50m nage libre,Participation,Feminin,Celeste-Brown.jpeg,Première nageuse cookienne à participer
Megan Fonteno,Natation,Samoas Américaines,Océanie,2012,100m nage libre,Participation,Feminin,Megan-Fonteno.png,Première nageuse americano-samoaise à participer
Talita Te Flan,Natation,Côte d'Ivoire,Afrique,2016;2021,800m nage libre;400m nage libre,Participation,Feminin,Talita_Te_Flan_.jpg,Première nageuse ivorienne à participer
Kaya Forson,Natation,Ghana,Afrique,2016,200m nage libre,Participation,Feminin,Kaya-Forson.jpeg,Première nageuse ghanéenne à participer
Noura Mana,Natation,Maroc,Afrique,2016,50m nage libre,Participation,Feminin,Noura-Mana.jpeg,Première nageuse marocaine à participer
